GEOID,STATEFP,COUNTYFP,pc_park
47093003500,47,093,16.815
47093003100,47,093,0
47093005202,47,093,0.226
47093002400,47,093,13.894
47093002800,47,093,1.269
47093005000,47,093,0.762
47093005602,47,093,0.75
47093003400,47,093,8.17
47147080500,47,147,0.753
47047060600,47,047,7.755
47047060300,47,047,0
47147080700,47,147,0
47147080101,47,147,0.154
47147080401,47,147,0
47147080402,47,147,0
47047060800,47,047,0
47037012600,47,037,0
47037012802,47,037,6.415
47037013500,47,037,0.03
47037015618,47,037,11.391
47037015802,47,037,5.692
47037017401,47,037,0
47037017402,47,037,0.087
47037018101,47,037,0.186
47093001400,47,093,0
47093001700,47,093,3.321
47047060502,47,047,0
47047060403,47,047,0
47047060401,47,047,0
47047060402,47,047,0
47047060702,47,047,5.78
47089070600,47,089,0
47047060701,47,047,3.372
47047060404,47,047,0
47037013700,47,037,25.722
47037013800,47,037,3.54
47037013900,47,037,0.67
47037016000,47,037,9.427
47037016200,47,037,9.443
47037016100,47,037,13.199
47037018401,47,037,0
47037018901,47,037,24.542
47037018902,47,037,2.612
47037018203,47,037,0
47037018602,47,037,0.204
47037018700,47,037,27.669
47089070400,47,089,0.035
47089070700,47,089,8.143
47089070100,47,089,9.336
47089070300,47,089,12.354
47089070200,47,089,0
47089070900,47,089,20.083
47089070800,47,089,3.441
47089070500,47,089,0
47187050602,47,187,1.724
47139950202,47,139,52.415
47093001600,47,093,0.753
47037010701,47,037,1.252
47029980100,47,029,99.586
47037014200,47,037,0.356
47037014300,47,037,0.491
47037014800,47,037,5.257
47037016300,47,037,1.25
47093004200,47,093,0
47093000901,47,093,15.982
47093004608,47,093,0
47093005501,47,093,10.618
47093003802,47,093,0
47093003902,47,093,1.132
47093005402,47,093,2.596
47019071600,47,019,57.529
47019070300,47,019,0.913
47037015100,47,037,0.003
47037016400,47,037,0.672
47019071100,47,019,0
47019071300,47,019,59.027
47019070800,47,019,0.622
47019070500,47,019,18.726
47019070100,47,019,5.242
47019071000,47,019,1.78
47053966200,47,053,0.1
47053966400,47,053,0.471
47053967100,47,053,0.265
47053966600,47,053,0
47053967300,47,053,0
47053966100,47,053,0.075
47053966700,47,053,0.786
47053966800,47,053,3.508
47053966900,47,053,0.251
47053967000,47,053,0.372
47053966500,47,053,0
47053966300,47,053,0.898
47037015200,47,037,0.005
47037015402,47,037,11.387
47037016500,47,037,4.48
47093001800,47,093,0.106
47093001900,47,093,14.215
47093002700,47,093,2.728
47037019108,47,037,0
47037015501,47,037,3.501
47037019003,47,037,0.009
47093000100,47,093,8.22
47093003200,47,093,0.093
47093003700,47,093,0.26
47093004000,47,093,0
47093004606,47,093,1.312
47093004900,47,093,0.602
47093005100,47,093,4.148
47093005701,47,093,25.424
47187050907,47,187,0
47187050103,47,187,0
47037016600,47,037,30.412
47037016800,47,037,2.187
47037019110,47,037,4.2
47187050101,47,187,0.388
47187050307,47,187,1.116
47187050208,47,187,12.406
47187050306,47,187,1.051
47187051201,47,187,1.744
47187050702,47,187,6.513
47187050406,47,187,0
47187050904,47,187,8.221
47187050303,47,187,0
47187050305,47,187,0
47187050405,47,187,6.658
47187050403,47,187,0
47187050404,47,187,1.849
47187050601,47,187,1.274
47043060402,47,043,0
47187051202,47,187,0.165
47187050503,47,187,3.576
47043060602,47,043,0.084
47043060401,47,043,19.97
47043060501,47,043,0.727
47149041302,47,149,0
47149040805,47,149,0.222
47149040903,47,149,0
47189030600,47,189,0
47149042200,47,149,33.971
47149040902,47,149,1.252
47037019105,47,037,0
47037019106,47,037,0
47037015502,47,037,0.018
47037017100,47,037,6.182
47037016900,47,037,0
47189030901,47,189,6.66
47189030304,47,189,14.092
47189030500,47,189,1.109
47189030700,47,189,7.17
47189031000,47,189,0
47189030202,47,189,0
47187050908,47,187,0
47139950400,47,139,52.324
47139950100,47,139,63.515
47139950300,47,139,53.236
47041920102,47,041,9.733
47041920101,47,041,45.691
47187051002,47,187,0
47187050909,47,187,0
47109930100,47,109,0
47109930500,47,109,0.117
47109930200,47,109,0
47109930700,47,109,0
47109930300,47,109,0.023
47109930400,47,109,0
47109930600,47,109,6.697
47009011602,47,009,0
47031970802,47,031,9.364
47075930301,47,075,0.089
47075930302,47,075,0.678
47039955001,47,039,2.754
47039955101,47,039,0.087
47001980100,47,001,90.508
47117955400,47,117,3.56
47001020202,47,001,1.144
47001020201,47,001,23.794
47065011100,47,065,15.774
47007953100,47,007,0.001
47007953000,47,007,1.001
47007953200,47,007,11.373
47009010600,47,009,2.006
47009010700,47,009,2.17
47009010200,47,009,1.836
47009010100,47,009,1.758
47009011102,47,009,0.509
47009010500,47,009,2.797
47009011200,47,009,0
47009010400,47,009,0.738
47009011101,47,009,0
47009010900,47,009,0.045
47009010800,47,009,0
47065011600,47,065,0
47065011402,47,065,2.166
47065011413,47,065,13.01
47065011314,47,065,1.498
47093006403,47,093,0
47093004609,47,093,0
47093005807,47,093,0
47093005809,47,093,1.177
47093004614,47,093,0
47093005709,47,093,18.757
47093005711,47,093,0
47167040602,47,167,0.096
47093006700,47,093,6.308
47039955102,47,039,0.88
47039955002,47,039,1.477
47053967400,47,053,1.839
47053980100,47,053,0.001
47167040302,47,167,0.813
47167040601,47,167,5.334
47167040700,47,167,1.337
47167040800,47,167,0
47179061602,47,179,0
47179061901,47,179,13.338
47179061402,47,179,0
47179060502,47,179,0.813
47179061601,47,179,0
47179061702,47,179,1.683
47179060501,47,179,0
47179061701,47,179,0
47179061401,47,179,19.114
47179061902,47,179,0.127
47179062000,47,179,1.279
47183968101,47,183,0.14
47157000700,47,157,4.279
47157000800,47,157,1.627
47157000900,47,157,0
47107970102,47,107,0
47107970101,47,107,0
47107970401,47,107,0.854
47107970402,47,107,0
47161110700,47,161,4.643
47183968102,47,183,0
47183968201,47,183,0.349
47183968203,47,183,1.161
47183968202,47,183,0
47147080104,47,147,0.176
47147080604,47,147,0
47147080301,47,147,0.968
47147080606,47,147,1.073
47147080302,47,147,1.057
47147080603,47,147,0.018
47147080103,47,147,0.073
47147080605,47,147,0
47013951000,47,013,7.111
47037017902,47,037,0
47013950500,47,013,4.679
47013951100,47,013,19.806
47013950200,47,013,4.112
47013950700,47,013,3.183
47013950400,47,013,57.874
47013950600,47,013,8.722
47013950100,47,013,43.415
47027955000,47,027,26.491
47013950800,47,013,8.48
47013950900,47,013,27.48
47013950300,47,013,13.686
47027955100,47,027,0
47051960400,47,051,19.734
47051960600,47,051,12.357
47051960500,47,051,10.873
47051960100,47,051,2.776
47051960300,47,051,7.49
47051960700,47,051,14.312
47051960800,47,051,0.665
47059090300,47,059,0.176
47059090700,47,059,0
47059090500,47,059,7.296
47059091100,47,059,30.076
47059090900,47,059,0.346
47059091000,47,059,38.422
47059090400,47,059,0.057
47059090800,47,059,0
47059090200,47,059,0.373
47059091300,47,059,0
47059091200,47,059,3.824
47059091400,47,059,0
47059091500,47,059,0
47059090600,47,059,0
47059090100,47,059,0
47083120200,47,083,0
47083120100,47,083,0
47083120300,47,083,1.411
47157020512,47,157,0.868
47157021351,47,157,8.206
47157020642,47,157,3.542
47157021540,47,157,17.024
47157005500,47,157,1.449
47037010201,47,037,3.724
47095960200,47,095,10.646
47095960100,47,095,25.951
47087960400,47,087,6.164
47087960200,47,087,12.898
47087960100,47,087,12.478
47087960300,47,087,5.012
47037015627,47,037,9.524
47037015623,47,037,1.65
47037980100,47,037,1.645
47037019116,47,037,0
47037019115,47,037,0.009
47037019005,47,037,0
47037019600,47,037,2.732
47037019300,47,037,15.118
47009011002,47,009,0.603
47009010301,47,009,13.284
47009010302,47,009,12.668
47009011001,47,009,0.187
47009011301,47,009,0
47009011302,47,009,0
47009011401,47,009,6.235
47009011604,47,009,0
47009011402,47,009,4.196
47009011503,47,009,0
47009011603,47,009,0
47009011605,47,009,21.309
47009980200,47,009,99.803
47009011501,47,009,37.316
47031971000,47,031,0.408
47103975601,47,103,0
47103975602,47,103,0
47031970100,47,031,5.916
47031970600,47,031,5.608
47031970700,47,031,2.026
47031970300,47,031,0
47031970200,47,031,0.323
47031970400,47,031,8.62
47031970900,47,031,4.754
47149040807,47,149,0
47051960202,47,051,39.165
47051960201,47,051,22.337
47189030305,47,189,18.301
47189030101,47,189,18.037
47189030303,47,189,40.806
47081950302,47,081,0
47081950301,47,081,0.943
47189030102,47,189,2.266
47189030307,47,189,0.242
47189030800,47,189,0.158
47149040104,47,149,6.479
47149040101,47,149,66.706
47149040103,47,149,15.469
47149040306,47,149,0
47149042300,47,149,9.618
47149041301,47,149,0.451
47149041101,47,149,0
47149040702,47,149,0
47149040810,47,149,0.001
47149040701,47,149,1.432
47149040905,47,149,0
47149040901,47,149,10.753
47157020521,47,157,29.993
47157008200,47,157,2.353
47157010220,47,157,4.481
47157020221,47,157,0.899
47157021353,47,157,3.3
47157021020,47,157,0.968
47157021200,47,157,20.978
47157021342,47,157,2.511
47157021710,47,157,36.858
47157021745,47,157,4.763
47157022210,47,157,16.59
47061955200,47,061,13.494
47061955300,47,061,2.832
47061955000,47,061,10.78
47061955100,47,061,0
47099960800,47,099,0
47099960900,47,099,0
47099960300,47,099,0
47099960200,47,099,22.189
47163043202,47,163,29.664
47099960700,47,099,0
47099960100,47,099,0.184
47099960600,47,099,0
47163043402,47,163,0
47163043401,47,163,5.964
47163043301,47,163,12.4
47163043500,47,163,3.61
47163040500,47,163,2.092
47147080200,47,147,0.333
47041920200,47,041,4.216
47041920300,47,041,10.874
47163040300,47,163,5.903
47163042500,47,163,21.293
47163042200,47,163,0
47163042701,47,163,31.481
47163043100,47,163,58.516
47163042702,47,163,6.392
47163042000,47,163,0
47163041200,47,163,0
47163040700,47,163,1.629
47163042802,47,163,0.668
47163041400,47,163,9.035
47163041700,47,163,0
47163040800,47,163,2.962
47163041900,47,163,0
47163041000,47,163,19.857
47163040600,47,163,1.693
47133950500,47,133,0
47163041100,47,163,1.833
47163043600,47,163,0.059
47163041300,47,163,0.098
47133950400,47,133,21.674
47133950100,47,133,4.835
47133950600,47,133,0
47133950200,47,133,11.217
47077975500,47,077,0.111
47037013400,47,037,24.692
47037017000,47,037,0.12
47173040100,47,173,5.797
47173040201,47,173,5.528
47173040300,47,173,37.278
47173040202,47,173,13.389
47187050906,47,187,9.47
47127930100,47,127,3.133
47001020600,47,001,0
47037010302,47,037,2.165
47037010601,47,037,21.655
47037015624,47,037,53.038
47037015625,47,037,33.02
47073050800,47,073,0.998
47073050200,47,073,0.873
47073050301,47,073,0.968
47077975000,47,077,25.894
47077975300,47,077,3.305
47077975400,47,077,0
47077975100,47,077,14.619
47077975200,47,077,0
47189030401,47,189,0
47189030204,47,189,16.223
47189030203,47,189,2.373
47189030402,47,189,2.523
47189030904,47,189,19.412
47189030903,47,189,0.297
47037014400,47,037,2.832
47111970200,47,111,0
47111970400,47,111,0
47111970100,47,111,0
47111970300,47,111,0.166
47011011401,47,011,0
47011011602,47,011,0
47011011402,47,011,2.751
47011011601,47,011,3.478
47175925200,47,175,6.802
47175925000,47,175,17.794
47093003300,47,093,0.932
47093002100,47,093,5.162
47093002600,47,093,17.614
47093004100,47,093,4.078
47093004800,47,093,0
47093006202,47,093,0.611
47037019004,47,037,0
47037015404,47,037,0.005
47037018801,47,037,8.601
47037011001,47,037,1.422
47037017200,47,037,0.353
47037015700,47,037,7.77
47037018202,47,037,0.15
47037015900,47,037,0
47037012702,47,037,5.467
47037019114,47,037,6.698
47037010401,47,037,1.994
47143975300,47,143,13.293
47037017800,47,037,1.651
47037019109,47,037,0.012
47037017500,47,037,0.104
47037015613,47,037,4.177
47143975200,47,143,7.581
47143975000,47,143,9.167
47143975100,47,143,12.359
47093003801,47,093,0
47011010800,47,011,0
47011010400,47,011,1.229
47037010301,47,037,0.546
47037010402,47,037,7.259
47037010802,47,037,0.44
47037010904,47,037,1.767
47037011002,47,037,0
47037011100,47,037,3.25
47037015614,47,037,0
47037017300,47,037,1.512
47189030308,47,189,0
47037015622,47,037,0
47037019006,47,037,5.463
47037019117,47,037,0.203
47037018803,47,037,0.849
47031970500,47,031,1.218
47157020622,47,157,0.219
47157020632,47,157,4.157
47157020651,47,157,0.151
47019071200,47,019,4.839
47019071400,47,019,54.348
47019071700,47,019,41.172
47019070600,47,019,14.477
47155081101,47,155,9.19
47155081102,47,155,6.215
47157022322,47,157,15.316
47037017702,47,037,1.669
47037017701,47,037,0
47037018804,47,037,0
47037019118,47,037,7.562
47017962201,47,017,2.159
47017962202,47,017,0.738
47017980100,47,017,0
47099960402,47,099,0
47099960502,47,099,0
47099960501,47,099,9.23
47099960401,47,099,0.308
47003950402,47,003,0.044
47003950401,47,003,0.212
47125102004,47,125,0.073
47125101803,47,125,2.253
47157020652,47,157,6.458
47157021111,47,157,0
47157021112,47,157,0
47157021113,47,157,0
47065012000,47,065,2.564
47157022330,47,157,3.97
47157006300,47,157,0.41
47157021122,47,157,0.067
47157005000,47,157,4.206
47157021136,47,157,0
47157021137,47,157,3.143
47157021530,47,157,2.889
47157021611,47,157,7.135
47177930100,47,177,0
47177930300,47,177,0
47177930500,47,177,0
47177930800,47,177,0.033
47177930200,47,177,1.83
47177930400,47,177,0.532
47177930900,47,177,0
47177930700,47,177,0.114
47177930600,47,177,0.094
47155080700,47,155,3.528
47079969600,47,079,3.744
47131965400,47,131,2.978
47157004300,47,157,9.591
47131965800,47,131,7.154
47131965300,47,131,3.403
47131965700,47,131,0
47131965600,47,131,2.086
47131965200,47,131,22.849
47131965900,47,131,25.147
47131965000,47,131,0.008
47131965100,47,131,0
47131965500,47,131,0.035
47019070200,47,019,3.581
47065011700,47,065,0
47157009901,47,157,7.894
47157020644,47,157,16.038
47157020643,47,157,0.703
47157021334,47,157,0
47157021333,47,157,0
47157021139,47,157,0.02
47157022500,47,157,0.486
47157020531,47,157,0
47157020532,47,157,5.042
47157020832,47,157,1.502
47157021142,47,157,0
47157011700,47,157,2.831
47119010202,47,119,0.223
47119010301,47,119,0
47119011101,47,119,0
47119011001,47,119,0.434
47035970603,47,035,0
47035970702,47,035,3.366
47035970502,47,035,16.963
47035970101,47,035,48.339
47035970102,47,035,3.014
47035970602,47,035,8.938
47035970601,47,035,0
47035970301,47,035,0
47035970302,47,035,0
47035970701,47,035,0
47035970501,47,035,0
47153060102,47,153,0.033
47153060101,47,153,0.137
47145980100,47,145,83.64
47057500402,47,057,20.738
47057500401,47,057,0.437
47093000902,47,093,10.877
47093004607,47,093,0
47093004615,47,093,0.302
47093003901,47,093,9.248
47093005302,47,093,0.866
47093005502,47,093,0.713
47093005603,47,093,0.828
47093004404,47,093,5.365
47093005301,47,093,0
47093006502,47,093,0.033
47093004613,47,093,0
47093006002,47,093,0.836
47093004610,47,093,5.383
47157020900,47,157,1.392
47093006401,47,093,0
47093006600,47,093,0.247
47093006800,47,093,12.493
47133950302,47,133,0.065
47133950301,47,133,1.649
47157021121,47,157,0
47157010300,47,157,21.44
47157020700,47,157,0
47157021010,47,157,0
47157021510,47,157,5.054
47157020621,47,157,7.362
47157021744,47,157,2.814
47003950700,47,003,1.627
47157010500,47,157,0
47157004500,47,157,3.918
47157980300,47,157,0.695
47157021724,47,157,0
47157980100,47,157,4.532
47065011900,47,065,0
47003950600,47,003,0
47003950100,47,003,0
47003950300,47,003,0
47003950500,47,003,1.388
47003950800,47,003,0
47003950200,47,003,0
47065011326,47,065,0
47123925502,47,123,63.161
47123925501,47,123,49.952
47119010700,47,119,5.168
47141000303,47,141,4.485
47157004200,47,157,14.836
47157004600,47,157,0
47107970300,47,107,0.192
47107970500,47,107,0
47107970800,47,107,1.779
47107970200,47,107,2.136
47107970700,47,107,18.668
47107970600,47,107,0
47065010901,47,065,21.075
47065010902,47,065,20.425
47065010903,47,065,1.32
47065011443,47,065,6.248
47065010305,47,065,6.482
47065010104,47,065,3.694
47065011002,47,065,24.579
47065010103,47,065,0.174
47065010303,47,065,0
47065011001,47,065,22.425
47065010435,47,065,0
47065011325,47,065,0
47119010900,47,119,0.167
47119010400,47,119,0.277
47119010500,47,119,29.947
47119011200,47,119,9.847
47119010600,47,119,0.241
47085130400,47,085,4.033
47119010100,47,119,4.374
47067960500,47,067,1.19
47067960600,47,067,0
47085130200,47,085,2.275
47085130500,47,085,20.938
47085130300,47,085,0.685
47085130100,47,085,0
47141000600,47,141,2.021
47141000301,47,141,0
47141001100,47,141,5.053
47141000200,47,141,0.039
47141000800,47,141,1.314
47141000900,47,141,0
47141000700,47,141,13.397
47141000100,47,141,0.016
47141001300,47,141,0.648
47141001000,47,141,1.303
47141001200,47,141,0.302
47141000500,47,141,2.083
47141000400,47,141,0.127
47157021613,47,157,25.753
47157007300,47,157,0
47157021320,47,157,6.653
47157020222,47,157,0
47157022410,47,157,3.136
47157005300,47,157,11.632
47157008500,47,157,7.037
47157020810,47,157,0
47157021520,47,157,1.296
47157005700,47,157,0.3
47157020300,47,157,1.43
47157020820,47,157,0.308
